datetime,PC1,PC2
2007-09-13,-2.991705509376491,3.817583360493475
2007-09-14,-3.5464373532512137,3.555288465914755
2007-09-17,-2.947945458160537,3.9062343762724105
2007-09-18,-4.657125774100568,3.390397633768983
2007-09-19,-0.9627502230033336,5.5868168564689
2007-09-20,-1.7999874936376725,4.8893282097147335
2007-09-21,-2.295928779389551,4.602341097860675
2007-09-24,-2.758998415418778,4.349308928892231
2007-09-25,0.6649695115462517,6.730801432700995
2007-09-26,1.3288034371117863,6.32621800130791
2007-09-27,-3.7562499668285696,3.0415511707628466
2007-09-28,-2.920762276156132,2.6635256689448457
2007-10-08,-9.429444421673836,4.37481119437099
2007-10-09,-2.471155430649809,6.1156392015754975
2007-10-10,-7.4848684366903795,5.479650965482126
2007-10-11,-8.56001344205207,4.2835670367945005
2007-10-12,-5.0945255379116565,8.881395708962748
2007-10-15,-7.7807517817044465,4.262481794197788
2007-10-16,-11.153323785098294,5.83457431478821
2007-10-17,-6.315281625749219,4.726160000152458
2007-10-18,-0.4171864024155107,9.936697473764188
2007-10-19,-3.3315671698073683,8.451522160695896
2007-10-22,-0.45845169412982556,9.045552058187504
2007-10-23,-10.552275865966974,3.5779137962851397
2007-10-24,-1.3808462174530367,9.285586813688628
2007-10-25,-0.648905921580591,10.295574526316377
2007-10-26,-6.794618230668357,4.119473294048604
2007-10-29,-6.441129811090387,7.4136686414319
2007-10-30,-11.109863548985697,5.127755772896943
2007-10-31,-4.150495650836981,8.482817160493283
2007-11-01,-10.962746714478929,5.711061550677149
2007-11-02,-8.75454199207518,6.123801872347351
2007-11-05,-2.516313841033131,10.159003397565805
2007-11-06,-3.5614960416721133,7.476772672307992
2007-11-07,-8.327086489037208,4.05316016448691
2007-11-08,-0.832533336312598,10.117860699012168
2007-11-09,-6.545470846653772,6.170801593917066
2007-11-12,-6.23674124016015,7.567953229217672
2007-11-13,-1.5909127646144081,9.669381117081615
2007-11-14,-8.626722054520217,4.473395410625545
2007-11-15,-4.882000176962986,7.499260029376584
2007-11-16,-4.69025562832124,5.623335848473168
2007-11-19,-2.315406346495591,7.538699145022396
2007-11-20,-5.964438990296125,5.706289516347651
2007-11-21,-0.0809601414130148,8.269801365445693
2007-11-22,0.46687849873421483,8.172649662621629
2007-11-23,-4.747111630044759,3.9396839670998456
2007-11-26,0.3703393024464988,8.341262437517813
2007-11-27,0.08736741326577337,7.586842497776792
2007-11-28,0.7473524638927455,9.424491845202482
2007-11-29,-8.244507287675827,3.4708023684763574
2007-11-30,0.03177016457188004,7.483271146887276
2007-12-03,-4.10505102288699,5.231660718586899
2007-12-04,-3.5265236143321586,5.03260043052732
2007-12-05,-5.858236952385288,3.7985552247121706
2007-12-06,-2.6808476410872184,5.767147314899656
2007-12-07,-3.9642531912466765,4.5951186860657325
2007-12-10,-6.632729500681937,3.2034023484086314
2007-12-11,-3.4159692765594114,5.327795632938288
2007-12-12,-2.039950100796655,6.116115213297591
2007-12-13,0.1428366766824546,6.819250382485903
2007-12-14,-5.636744569110956,3.7880242093833534
2007-12-17,0.2879448680264469,8.302140766949332
2007-12-18,-1.6890311558017312,5.8405824286883465
2007-12-19,-3.060800323369006,4.6767810540883845
2007-12-20,-3.915708155896716,3.7979206228628253
2007-12-21,-4.867713964712036,4.471458599776158
2007-12-24,-4.822119050378828,4.38339681679765
2007-12-25,-2.0751915342409104,5.688513839398083
2007-12-26,-3.458412146133297,5.720251833279968
2007-12-27,-6.99892096685258,2.962404940094824
2007-12-28,-1.7993159930345866,6.038443909283948
2008-01-02,-4.255492709820688,5.069700158436722
2008-01-03,-6.541339622373405,3.7401156499276382
2008-01-04,-3.873702365716341,5.188266648024357
2008-01-07,-3.2322061233902297,4.781021613859745
2008-01-08,-3.7883168392189037,5.584142261416392
2008-01-09,-3.078578551447446,5.108871511885128
2008-01-10,-2.8587726753512017,5.472705100794494
2008-01-11,-8.420747382896213,2.834104923381498
2008-01-14,-3.4927885476046545,5.90144639861976
2008-01-15,-1.6898564422224545,7.071243991395599
2008-01-16,0.12575271033025032,7.269449536504518
2008-01-17,-2.406355723176479,7.8153383433320505
2008-01-18,-2.8614476204403707,5.693795100099793
2008-01-21,2.2973750792468914,10.330817796865919
2008-01-23,-9.836381850718933,3.867469843089337
2008-01-24,0.165293157262659,8.250429969672345
2008-01-25,-4.215592733704451,4.882591275103629
2008-01-28,4.413069176993292,10.915118052692907
2008-01-29,-1.8807174959244815,4.823906159473809
2008-01-30,0.22090256856255877,7.009598046155439
2008-01-31,1.8719072270954917,6.573489950828715
2008-02-01,-0.9437321155915147,6.171729476112352
2008-02-04,-8.003807858331674,1.3810452683547
2008-02-05,-1.9189064552112363,3.7704589599649676
2008-02-13,-0.4754335926353968,4.303122216921823
2008-02-14,-2.398043794441416,2.4994418513537155
2008-02-15,-0.6607310354049336,4.015926075720099
2008-02-18,-2.3608664919022857,2.343777471523045
2008-02-19,-5.04722379200901,1.6545628436469073
2008-02-20,-0.6967769425242929,7.178836789578633
2008-02-21,-2.36334748391536,3.8591422043150567
2008-02-22,0.01188151016674092,4.506136685416253
2008-02-25,2.2403690996725314,6.930107241318236
2008-02-26,-3.071434165928969,3.000923879854777
2008-02-27,-3.783043212369213,2.7527938604487208
2008-02-28,-0.17207521626820985,4.499914822848791
2008-02-29,-0.9556324782083156,3.98676375897297
2008-03-03,-4.101743694800306,2.6704810411347326
2008-03-04,0.8402355961598205,5.173428386599563
2008-03-05,-3.682250001106373,2.775547161783118
2008-03-06,-4.4438002341339855,4.915174574813987
2008-03-07,-0.9945056367876225,4.030732977240665
2008-03-10,1.0864364646568518,5.0674193984999025
2008-03-11,-2.32191143532797,2.664024948078659
2008-03-12,2.621921592174348,8.080075153199193
2008-03-13,-0.6088877373650206,4.253130637528659
2008-03-14,0.527286704589897,5.1218501348135375
2008-03-17,2.4122147809752197,5.776955233227953
2008-03-18,1.4848387438133692,8.255321892377088
2008-03-19,-1.5091464126920189,3.0032488200016876
2008-03-20,-6.690398394053598,3.5994715845716336
2008-03-21,-1.398181539109997,3.2336818210359595
2008-03-24,2.65603383863806,5.802320162696442
2008-03-25,-3.9967910636451567,1.9631109354770542
2008-03-26,0.4160184588016327,6.061063556125782
2008-03-27,0.8281697040892279,3.6634986484362315
2008-03-28,-6.90115739371588,2.713288518410942
2008-03-31,-2.278072365459693,3.345462214113934
2008-04-01,2.1009547690427386,6.413065919117145
2008-04-02,-2.0737688192788943,4.64383767488239
2008-04-03,-5.8448714495093315,0.49683210207272793
2008-04-07,-5.535266968691472,0.7455489869440763
2008-04-08,-1.8566958582999926,3.010423413348721
2008-04-09,3.1797460969686924,6.831748709543199
2008-04-10,-3.956056041633147,1.8559968949052845
2008-04-11,-1.0498866001196785,2.9055420581891482
2008-04-14,2.9476848094784422,5.350712597737801
2008-04-15,-2.703493504739664,1.5322500694166215
2008-04-16,2.1849526913492867,4.029876275967959
2008-04-17,2.312402101696987,6.372200312043572
2008-04-18,4.012150509873793,5.8581947573655855
2008-04-21,2.781747715858918,6.555081883463971
2008-04-22,-5.188874987088156,1.5315412962233563
2008-04-23,-6.013161907628632,1.128232433483204
2008-04-24,-7.426670867183347,1.5997120444822222
2008-04-25,-0.19976174970409488,3.8618553964702587
2008-04-28,-0.0686591474534242,3.1833969518080076
2008-04-29,-2.727506740416812,2.4669863393152647
2008-04-30,-5.884512795972715,1.3420139258204422
2008-05-05,-3.0266295673025665,3.5552948499003842
2008-05-06,-0.49994546763824316,3.276526438885986
2008-05-07,2.215886939312148,6.652043901422345
2008-05-08,-3.753231810811371,1.2654271894372764
2008-05-09,-0.8014173045537251,4.010437530103196
2008-05-12,-2.8022195966910974,2.2596167408082324
2008-05-13,-2.9685089907525213,1.8572469428876517
2008-05-14,-4.283033271703786,0.4614501584581129
2008-05-15,1.1743272054446556,3.5498892242114106
2008-05-16,-0.6777470097104167,3.0513893662935394
2008-05-19,-0.06355107606037609,2.492293007085581
2008-05-20,2.5846562539158286,6.310740462622038
2008-05-21,-5.682287163873157,0.8984825159584924
2008-05-22,0.8692764271968298,2.81331913410229
2008-05-23,-1.9035418465542122,2.609705849420194
2008-05-26,1.2089498659787037,3.6103966219015198
2008-05-27,-0.26463979887286987,2.635052912253289
2008-05-28,-3.8470814489640577,0.7986894723776126
2008-05-29,2.648041839030421,3.914927049868986
2008-05-30,-1.1210279155368512,1.3014787993792365
2008-06-02,-2.9227715618852548,2.22144265104887
2008-06-03,0.22015156823876425,3.297742770624605
2008-06-04,-0.2710279266906506,2.9035638127848147
2008-06-05,0.9282494943492003,3.1318145101010644
2008-06-06,1.5097596591107232,2.772590103769062
2008-06-10,5.076320152505667,8.003534972479743
2008-06-11,1.5866955892886185,2.7592051237605997
2008-06-12,1.8992160912655793,4.773546973146696
2008-06-13,1.8200262192058567,2.308880884028247
2008-06-16,0.27758807276364,2.960681710206362
2008-06-17,1.4320184829230749,3.0809407843890733
2008-06-18,-5.364629708840233,0.20870613234004293
2008-06-19,5.921575499149062,7.775400548997831
2008-06-20,-3.871719083712705,4.4031949450191386
2008-06-23,-0.028839445140092224,1.740924231066156
2008-06-24,-2.4106691215897045,0.4130274338096254
2008-06-25,-5.5000093411452715,0.06935760920916165
2008-06-26,-1.243405638849414,1.5422165842565858
2008-06-27,2.9821017670636465,4.333974172379307
2008-06-30,0.8468629672556651,1.268822014319782
2008-07-01,3.1740253994847962,3.199183235524026
2008-07-02,0.4694428129878031,1.0979334817208282
2008-07-03,-1.8813482956912855,1.430321402879824
2008-07-04,1.8938386805422565,1.7202330640290653
2008-07-07,-4.3615577413888555,-0.5233364025087788
2008-07-08,0.09432812392501216,2.4745337637570985
2008-07-09,-3.8874524353235227,0.31738730687079636
2008-07-10,0.12957963057950425,2.173699903806061
2008-07-11,0.26955155468306874,1.831545284317868
2008-07-14,-1.9398876798366376,1.1702935235430767
2008-07-15,3.232849071993647,4.433214213090566
2008-07-16,2.0375042943949104,3.135254774671177
2008-07-17,2.5483113987529844,2.931702367609441
2008-07-18,-2.033277308210343,-0.2054942529263612
2008-07-21,-1.9816677059329846,-0.2225464022678251
2008-07-22,-1.3757333335242714,-0.2185208561968607
2008-07-23,1.958726067889239,2.313945367110785
2008-07-24,-1.8160964851357366,-0.6595604648917365
2008-07-25,0.010825406876559546,0.4614036614048936
2008-07-28,-0.11777535808897378,0.8695407345046167
2008-07-29,1.5418909906235643,1.0723344322649193
2008-07-30,0.649569395215847,1.245661213777046
2008-07-31,2.903030083222848,2.509531880188928
2008-08-01,-3.1074418798841092,0.17708793237085899
2008-08-04,2.5426008813160674,2.1689648782466344
2008-08-05,3.025948846959857,2.670956230893909
2008-08-06,-0.29344171387412243,1.4027983032969489
2008-08-07,-1.082108841258943,0.9302820153561041
2008-08-08,4.139112847489631,5.564891143937519
2008-08-11,4.544403052105973,6.268028476016976
2008-08-12,-1.473124648805712,1.9944306447498512
2008-08-13,1.1552311612166537,1.3390966537996396
2008-08-14,2.1326057126792315,1.0563908751511004
2008-08-15,0.5111410630208755,0.18722357202587275
2008-08-18,5.590157623000056,5.28508831294119
2008-08-19,0.1845207216954107,-0.27962088462357193
2008-08-20,-12.615532708789273,-1.945443841515103
2008-08-21,3.1745838914368316,3.8712458906712603
2008-08-22,-2.741951817166765,-0.3401570967658128
2008-08-25,0.20824974783614614,1.2746673882438246
2008-08-26,2.600471724674757,4.045071406691951
2008-08-27,-1.5560019360125754,0.09477260149485005
2008-08-28,-0.23283265904770725,0.098848212915436
2008-08-29,-0.8467764157549375,-0.056543856171454826
2008-09-01,4.05234609121959,2.792880776174174
2008-09-02,0.6787692205803612,-0.12385816287507352
2008-09-03,1.3842663097184533,0.04281282767193188
2008-09-04,1.7077974074392026,0.8261433846599274
2008-09-05,3.592450462909685,1.3836481349257435
2008-09-08,2.330960501674481,3.1516365970805724
2008-09-09,0.28770568405837377,1.3248664561428978
2008-09-10,-2.386696634995635,0.2501015607810009
2008-09-11,3.276601563736347,2.529258007330498
2008-09-12,1.0987903990094663,-0.05519315191386309
2008-09-16,6.017241944898754,7.017276590414839
2008-09-17,5.515694609908686,6.155915436635953
2008-09-18,-7.456136097230114,-0.6153193908003433
2008-09-19,0.94308261286919,-1.832275361385455
2008-09-22,-0.48828036364190036,-1.7160342423907873
2008-09-23,-1.782118704113121,3.6910980623866387
2008-09-24,-5.403563120356409,-2.111590693433222
2008-09-25,-3.3499840054596417,0.9430465238718272
2008-09-26,-1.6291492109885277,1.6343397971849605
2008-10-06,4.399724837320187,4.707002533313441
2008-10-07,-6.871562998557433,0.11472263567603969
2008-10-08,1.5720995836099174,3.7970799209975756
2008-10-09,3.7843336317040244,4.236814201234385
2008-10-10,3.9003189267250336,3.2246604514499992
2008-10-13,-10.648967572968882,-3.0069664816280484
2008-10-14,6.2029155538867995,7.6950382452463915
2008-10-15,-1.2405582114741758,-0.5591848593033298
2008-10-16,-0.32199832185001376,-0.47514334320112345
2008-10-17,-0.06287275501921709,-0.8073392540139758
2008-10-20,-2.1338218595100993,-1.8505081273842456
2008-10-21,3.8641575095562954,1.6262840146687154
2008-10-22,3.3853221936442908,1.09336270241566
2008-10-23,-0.19237097702235964,-0.5725972751106826
2008-10-24,-3.3373127453956815,-1.797343636178281
2008-10-27,5.670747190505657,2.435494304820048
2008-10-28,-6.692098655749983,-2.1996530526541385
2008-10-29,5.339959096532668,3.5229742072675254
2008-10-30,0.765449359248814,0.28778349019814153
2008-10-31,2.064707133380915,0.3177290612050909
2008-11-03,0.6441392322540526,-0.43272773789732577
2008-11-04,-0.4077913779485561,-1.5980920631079518
2008-11-05,-3.4843049207906973,-0.7711616141139348
2008-11-06,0.12323690763397374,-1.6963727458841318
2008-11-07,-2.204226362549384,-0.5097422577343357
2008-11-10,-5.267737477640425,-2.674586762543362
2008-11-11,0.4065444505215236,1.4598360548936653
2008-11-12,-2.4885348266688085,-1.5933019281644052
2008-11-13,-5.884899739242176,-2.639109331930888
2008-11-14,-3.1809498703656813,-2.080405049667768
2008-11-17,-3.7712984725628678,-2.0393285591205528
2008-11-18,-0.17342923457614245,3.148744840408692
2008-11-19,-7.68252517139176,-2.951681450244567
2008-11-20,-0.6079759068061803,0.575168751941204
2008-11-21,-3.3336071424252456,1.7052930565940265
2008-11-24,3.579040600275745,2.8512610268840555
2008-11-25,1.9341749808347404,2.1180606775170316
2008-11-26,0.3637565110607626,-0.7341380448203321
2008-11-27,4.295348213702504,5.278577762891516
2008-11-28,5.194639677217411,3.3056419535913872
2008-12-01,-0.7269024903011237,-1.3805668043081067
2008-12-02,-0.25580353166606434,-1.1265244019445646
2008-12-03,-2.556963185591317,-2.651819145315272
2008-12-04,1.1277654862599367,1.7133867252742327
2008-12-05,-1.5763279494525857,-1.955496193105567
2008-12-08,-4.010767394766102,-2.0233457428195503
2008-12-09,2.739464584665004,1.7400547397409503
2008-12-10,-3.929577088158587,-2.3872466060536253
2008-12-11,3.471427812089907,2.3373599082095065
2008-12-12,2.622965880188585,2.034819445368011
2008-12-15,1.815496535650089,0.6329343108950256
2008-12-16,-0.7072706122594561,-1.1866870493947674
2008-12-17,1.3514923926341054,-0.21636586580714276
2008-12-18,-2.4950236303234083,-1.0612498588273005
2008-12-19,2.199823907456866,0.08505560914579485
2008-12-22,2.699372294829985,0.14828133999410018
2008-12-23,3.768255272929776,1.467763093150101
2008-12-24,2.7140017194935226,0.35208016148614235
2008-12-25,2.634303092543223,-0.11866021425670244
2008-12-26,1.3475497480339722,-1.4430590819856872
2008-12-29,0.16462789600405386,-0.32415383101755213
2008-12-30,4.205461828650293,0.7466646313400337
2008-12-31,1.7411968480913513,-0.8298442227160331
2009-01-05,0.48003540252434307,-1.7510484194476836
2009-01-06,-2.2129162294747333,-2.917476009641146
2009-01-07,4.174158752335788,0.568083023969951
2009-01-08,3.1395446186766596,-0.2638950525798412
2009-01-09,-0.6184024744602328,-2.3542352381505856
2009-01-12,1.8409206142449495,-1.0285165722278562
2009-01-13,3.960470311447748,-0.06653174226836969
2009-01-14,-2.2381034685092214,-3.363895713280058
2009-01-15,2.7928395319828536,-0.4546461359716844
2009-01-16,0.5088602895125656,-0.3476477315978054
2009-01-19,-1.8190660758467185,-1.0024057205655341
2009-01-20,1.3570484638158975,-0.4391761873459089
2009-01-21,0.4861420483512578,-1.1147026068451897
2009-01-22,0.6040020819356705,-0.8190744363548915
2009-01-23,2.20412007032689,-0.17415058515415807
2009-02-02,0.9100466439076851,-1.3834451290234546
2009-02-03,-1.6932399616692553,-3.0631223449622187
2009-02-04,-2.2534267562882664,-2.3962307990898686
2009-02-05,1.847724688056785,0.9219638697421062
2009-02-06,-5.800768538040497,-2.4823421878467222
2009-02-09,-0.8915673334382234,0.6828492814453315
2009-02-10,-2.237791383467104,-1.9985597521998346
2009-02-11,-3.1678259363276875,-0.23049489974591061
2009-02-12,-0.146842712158288,0.4905994088129349
2009-02-13,-5.548600745569078,-2.80215600276047
2009-02-16,-8.1573027734164,-3.236459525125719
2009-02-17,1.5911616191459643,3.045105200577352
2009-02-18,3.1694771129200174,4.201500146409078
2009-02-19,0.3921372296988114,0.5813741477999699
2009-02-20,-1.2539282309179811,-1.0015329946189049
2009-02-23,-2.5967306766546323,-1.3880681934363017
2009-02-24,3.5835242909062197,3.303519406067198
2009-02-25,-1.5111360448297944,0.6674750685725803
2009-02-26,2.7989797041396307,3.1363167214536407
2009-02-27,-1.8692080155808053,0.49145774930902586
2009-03-02,0.3550395584334647,-0.5122589243810197
2009-03-03,-0.33270236018755245,-1.596731792833984
2009-03-04,-12.675953706918273,-4.018526125350004
2009-03-05,-9.611307095487694,1.5421967863817887
2009-03-06,-1.2174464359332131,1.140764111402378
2009-03-09,4.143363039445245,7.623410724267674
2009-03-10,-3.567192891376333,-1.6380817458080608
2009-03-11,4.465512691536646,4.226170469015885
2009-03-12,-0.9952457653607343,-0.9452269961017435
2009-03-13,-0.567498874595904,3.552659672083079
2009-03-16,-2.7802759887943234,-0.37237324128329385
2009-03-17,-3.097876856800384,-1.3760982674173274
2009-03-18,1.8393513450459653,0.6609633873014135
2009-03-19,-1.7021431818246135,-1.969867311849806
2009-03-20,-0.520915265503931,0.8840796335463719
2009-03-24,0.8613075693617321,1.789250672893948
2009-03-25,4.1377076019620365,2.6956009867385786
2009-03-26,-4.475890233470847,-2.1973884696731427
2009-03-27,0.36039630571165265,0.04893066299571907
2009-03-30,2.573804774924458,1.0832394652120891
2009-03-31,-1.918027237985792,-1.3861088466573368
2009-04-01,-1.1253794167363198,-1.646042301466677
2009-04-02,-0.0434996799699099,1.375744605465821
2009-04-03,-1.526400887183079,0.3454244033218239
2009-04-07,-0.43188203077792964,0.6610676781496775
2009-04-08,3.871796776337396,3.6376526285715736
2009-04-09,-0.4473251934811413,-0.6959284932807188
2009-04-10,-1.056080309894064,-1.201307899552642
2009-04-13,-1.124646420288841,-0.711174308093999
2009-04-14,-1.9555997358210753,-1.8981810524412301
2009-04-15,-0.9457255569607594,-0.7967008021587367
2009-04-16,-1.4077953007752662,-0.5249801115391755
2009-04-17,0.6704760258015142,0.36943930101382483
2009-04-20,-2.2718618723945156,-1.8969308460205216
2009-04-21,0.012996290637110745,-0.8175275864811183
2009-04-22,0.9612060643415866,2.9127669115735424
2009-04-23,1.067698341591263,0.4922687749379946
2009-04-24,3.5182512578469156,1.3729320316402631
2009-04-27,1.5755303246324535,1.0162296486395017
